#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_4	2480	12	N	N	1	*	*,4,*
contig_203	2479	27	N	N	1	*	*,203,*
contig_755	2479	13	N	N	1	*	*,755,*
contig_624	2478	5	N	N	1	*	*,624,*
contig_764	2478	7	N	N	1	*	*,764,*
contig_282	2477	15	N	N	1	*	*,282,*
contig_623	2475	10	N	N	2	*	*,623,*
contig_142	2472	14	N	N	1	*	*,142,*
contig_678	2470	8	N	N	2	*	*,678,*
contig_339	2469	7	N	N	1	*	*,339,*
contig_546	2468	6	N	N	1	*	*,546,*
contig_630	2468	21	N	N	1	*	*,630,*
contig_743	2467	8	N	N	1	*	*,743,*
contig_482	2466	8	N	N	2	*	*,482,*
contig_688	2466	12	N	N	1	*	*,688,*
contig_161	2465	52	N	Y	4	*	*,161,*
contig_396	2465	18	N	N	1	*	*,396,*
contig_316	2464	14	N	N	1	*	*,316,*
contig_340	2463	15	N	N	1	*	*,340,*
contig_8	2463	15	N	N	1	*	*,8,*
contig_216	2461	13	N	N	2	*	*,216,*
contig_491	2461	21	N	N	1	*	*,491,*
contig_131	2459	6	N	N	1	*	*,131,*
contig_313	2459	21	N	N	1	*	*,313,*
contig_510	2459	19	N	N	1	*	*,510,*
contig_89	2459	42	N	Y	2	*	*,89,*
contig_488	2453	17	N	N	1	*	*,488,*
contig_616	2451	10	N	N	1	*	*,616,*
contig_214	2450	9	N	N	1	*	*,214,*
contig_740	2447	15	N	N	1	*	*,740,*
contig_625	2446	4	N	N	1	*	*,625,*
contig_573	2445	20	N	N	1	*	*,573,*
contig_608	2445	12	N	N	1	*	*,608,*
contig_429	2443	19	N	N	1	*	*,429,*
contig_358	2441	14	N	N	1	*	*,358,*
contig_441	2437	20	N	N	1	*	*,441,*
contig_539	2435	7	N	N	1	*	*,539,*
contig_792	2435	8	N	N	1	*	*,792,*
contig_150	2434	23	N	N	1	*	*,150,*
contig_604	2431	5	N	N	1	*	*,604,*
contig_614	2429	8	N	N	1	*	*,614,*
contig_28	2427	23	N	N	1	*	*,28,*
contig_30	2426	39	N	Y	2	*	*,30,*
contig_765	2426	14	N	N	1	*	*,765,*
contig_286	2425	10	N	N	1	*	*,286,*
contig_291	2425	21	N	N	1	*	*,291,*
contig_679	2425	12	N	N	1	*	*,679,*
contig_327	2423	12	N	N	2	*	*,327,*
contig_660	2423	18	N	N	1	*	*,660,*
contig_153	2422	25	N	N	1	*	*,153,*
contig_453	2422	5	N	N	1	*	*,453,*
contig_659	2422	13	N	N	1	*	*,659,*
contig_301	2421	23	N	N	1	*	*,301,*
contig_106	2418	12	N	N	1	*	*,106,*
contig_225	2418	34	N	N	2	*	*,225,*
contig_377	2415	9	N	N	1	*	*,377,*
contig_553	2415	6	N	N	1	*	*,553,*
contig_249	2413	38	N	N	2	*	*,249,*
contig_537	2411	12	N	N	1	*	*,537,*
contig_149	2409	34	N	N	2	*	*,149,*
contig_556	2408	14	N	N	1	*	*,556,*
contig_591	2408	26	N	N	1	*	*,591,*
contig_672	2408	19	N	N	1	*	*,672,*
contig_320	2407	11	N	N	2	*	*,320,*
contig_711	2407	14	N	N	1	*	*,711,*
contig_299	2405	24	N	N	1	*	*,299,*
contig_307	2405	20	N	N	1	*	*,307,*
contig_374	2402	7	N	N	1	*	*,374,*
contig_499	2402	6	N	N	1	*	*,499,*
contig_155	2400	7	N	N	1	*	*,155,*
contig_383	2400	6	N	N	1	*	*,383,*
contig_741	2400	13	N	N	1	*	*,741,*
contig_175	2399	29	N	N	1	*	*,175,*
contig_664	2397	18	N	N	1	*	*,664,*
contig_437	2394	8	N	N	1	*	*,437,*
contig_288	2392	15	N	N	1	*	*,288,*
contig_489	2391	16	N	N	1	*	*,489,*
contig_544	2391	21	N	N	1	*	*,544,*
contig_538	2390	11	N	N	2	*	*,538,*
contig_747	2387	20	N	N	1	*	*,747,*
contig_790	2387	5	N	N	1	*	*,790,*
contig_597	2386	20	N	N	2	*	*,597,*
contig_258	2385	19	N	N	1	*	*,258,*
contig_7	2384	24	N	N	1	*	*,7,*
contig_442	2382	14	N	N	1	*	*,442,*
contig_459	2382	20	N	N	1	*	*,459,*
contig_577	2382	24	N	N	1	*	*,577,*
contig_344	2380	11	N	N	1	*	*,344,*
contig_500	2380	16	N	N	1	*	*,500,*
contig_116	2379	7	N	N	1	*	*,116,*
contig_450	2374	14	N	N	1	*	*,450,*
contig_724	2372	8	N	N	1	*	*,724,*
contig_332	2368	5	N	N	1	*	*,332,*
contig_696	2367	18	N	N	1	*	*,696,*
contig_72	2367	22	N	N	1	*	*,72,*
contig_189	2364	31	N	N	1	*	*,189,*
contig_669	2364	13	N	N	1	*	*,669,*
contig_713	2364	10	N	N	1	*	*,713,*
contig_787	2364	19	N	N	1	*	*,787,*
contig_700	2361	9	N	N	1	*	*,700,*
contig_496	2359	14	N	N	2	*	*,496,*
contig_68	2359	15	N	N	1	*	*,68,*
contig_400	2358	23	N	N	1	*	*,400,*
contig_145	2356	12	N	N	1	*	*,145,*
contig_653	2356	14	N	N	1	*	*,653,*
contig_385	2354	21	N	N	1	*	*,385,*
contig_554	2354	12	N	N	1	*	*,554,*
contig_228	2353	17	N	N	2	*	*,228,*
contig_29	2353	8	N	N	1	*	*,29,*
contig_714	2353	23	N	N	1	*	*,714,*
contig_620	2352	30	N	N	1	*	*,620,*
contig_680	2346	11	N	N	1	*	*,680,*
contig_280	2345	25	N	N	1	*	*,280,*
contig_143	2344	10	N	N	2	*	*,143,*
contig_727	2344	14	N	N	1	*	*,727,*
contig_98	2344	16	N	N	1	*	*,98,*
contig_470	2343	7	N	N	1	*	*,470,*
contig_504	2343	23	N	N	1	*	*,504,*
contig_421	2342	21	N	N	1	*	*,421,*
contig_685	2341	10	N	N	1	*	*,685,*
contig_575	2338	5	N	N	1	*	*,575,*
contig_610	2335	19	N	N	1	*	*,610,*
contig_770	2334	14	N	N	1	*	*,770,*
contig_675	2332	18	N	N	1	*	*,675,*
contig_781	2332	4	N	N	1	*	*,781,*
contig_789	2332	16	N	N	1	*	*,789,*
contig_484	2331	6	N	N	1	*	*,484,*
contig_277	2330	35	N	N	3	*	*,277,*
contig_767	2330	13	N	N	2	*	*,767,*
contig_304	2327	11	N	N	1	*	*,304,*
contig_242	2325	49	N	Y	4	*	*,242,*
contig_315	2324	16	N	N	1	*	*,315,*
contig_24	2322	44	N	Y	2	*	*,24,*
contig_314	2322	17	N	N	1	*	*,314,*
contig_617	2322	11	N	N	1	*	*,617,*
contig_704	2321	16	N	N	1	*	*,704,*
contig_125	2320	12	N	N	1	*	*,125,*
contig_424	2318	9	N	N	1	*	*,424,*
contig_580	2316	6	N	N	1	*	*,580,*
contig_753	2316	14	N	N	1	*	*,753,*
contig_772	2316	11	N	N	1	*	*,772,*
contig_596	2313	12	N	N	1	*	*,596,*
contig_187	2312	8	N	N	1	*	*,187,*
contig_250	2312	11	N	N	1	*	*,250,*
contig_676	2311	31	N	Y	2	*	*,676,*
contig_10	2309	11	N	N	1	*	*,10,*
contig_79	2309	14	N	N	1	*	*,79,*
contig_217	2308	11	N	N	1	*	*,217,*
contig_784	2307	9	N	N	1	*	*,784,*
contig_452	2306	9	N	N	1	*	*,452,*
contig_465	2306	12	N	N	1	*	*,465,*
contig_785	2305	14	N	N	1	*	*,785,*
contig_297	2304	11	N	N	1	*	*,297,*
contig_509	2304	17	N	N	1	*	*,509,*
contig_12	2303	12	N	N	1	*	*,12,*
contig_394	2303	12	N	N	1	*	*,394,*
contig_66	2303	31	N	N	2	*	*,66,*
contig_748	2302	10	N	N	1	*	*,748,*
contig_386	2301	20	N	N	1	*	*,386,*
contig_39	2301	12	N	N	1	*	*,39,*
contig_677	2301	14	N	N	1	*	*,677,*
contig_774	2301	15	N	N	1	*	*,774,*
contig_158	2300	16	N	N	1	*	*,158,*
contig_449	2297	20	N	N	1	*	*,449,*
contig_762	2297	5	N	N	1	*	*,762,*
contig_174	2296	7	N	N	1	*	*,174,*
contig_382	2295	14	N	N	1	*	*,382,*
contig_579	2295	11	N	N	1	*	*,579,*
contig_283	2294	23	N	N	1	*	*,283,*
contig_148	2293	19	N	N	1	*	*,148,*
contig_425	2293	15	N	N	1	*	*,425,*
contig_485	2293	7	N	N	1	*	*,485,*
contig_253	2292	41	N	Y	2	*	*,253,*
contig_702	2292	20	N	N	1	*	*,702,*
contig_775	2292	26	N	N	2	*	*,775,*
contig_483	2288	13	N	N	1	*	*,483,*
contig_83	2287	11	N	N	1	*	*,83,*
contig_246	2286	28	N	N	1	*	*,246,*
contig_692	2285	23	N	N	1	*	*,692,*
contig_276	2284	32	N	N	1	*	*,276,*
contig_756	2281	11	N	N	1	*	*,756,*
contig_376	2279	25	N	N	1	*	*,376,*
contig_40	2279	44	N	Y	3	*	*,40,*
contig_309	2277	19	N	N	1	*	*,309,*
contig_348	2277	26	N	N	1	*	*,348,*
contig_759	2277	8	N	N	1	*	*,759,*
contig_695	2276	23	N	N	1	*	*,695,*
contig_404	2274	6	N	N	1	*	*,404,*
contig_45	2274	42	N	N	3	*	*,45,*
contig_233	2273	8	N	N	1	*	*,233,*
contig_738	2273	14	N	N	2	*	*,738,*
contig_578	2271	12	N	N	1	*	*,578,*
contig_202	2270	24	N	N	1	*	*,202,*
contig_634	2270	16	N	N	1	*	*,634,*
contig_771	2269	17	N	N	1	*	*,771,*
contig_462	2268	11	N	N	1	*	*,462,*
contig_473	2268	16	N	N	1	*	*,473,*
contig_416	2267	22	N	N	1	*	*,416,*
contig_516	2267	12	N	N	1	*	*,516,*
contig_723	2267	9	N	N	1	*	*,723,*
contig_474	2266	7	N	N	1	*	*,474,*
contig_352	2265	13	N	N	1	*	*,352,*
contig_417	2263	10	N	N	1	*	*,417,*
contig_281	2261	13	N	N	1	*	*,281,*
contig_423	2261	5	N	N	1	*	*,423,*
contig_566	2260	26	N	N	1	*	*,566,*
contig_794	2260	17	N	N	1	*	*,794,*
contig_13	2259	9	N	N	1	*	*,13,*
contig_445	2259	15	N	N	1	*	*,445,*
contig_673	2258	16	N	N	1	*	*,673,*
contig_807	2258	27	N	N	2	*	*,807,*
contig_135	2257	36	N	N	3	*	*,135,*
contig_681	2257	10	N	N	2	*	*,681,*
contig_302	2256	19	N	N	1	*	*,302,*
contig_645	2256	20	N	N	1	*	*,645,*
contig_168	2255	15	N	N	1	*	*,168,*
contig_198	2255	23	N	N	1	*	*,198,*
contig_606	2255	21	N	N	1	*	*,606,*
contig_717	2254	21	N	N	1	*	*,717,*
contig_292	2253	17	N	N	1	*	*,292,*
contig_697	2253	13	N	N	1	*	*,697,*
contig_284	2250	13	N	N	1	*	*,284,*
contig_758	2250	10	N	N	2	*	*,758,*
contig_5	2248	12	N	N	1	*	*,5,*
contig_211	2247	21	N	N	1	*	*,211,*
contig_43	2247	32	N	N	2	*	*,43,*
contig_58	2247	22	N	N	1	*	*,58,*
contig_782	2247	21	N	N	1	*	*,782,*
contig_81	2247	17	N	N	1	*	*,81,*
contig_656	2244	6	N	N	1	*	*,656,*
contig_549	2243	14	N	N	1	*	*,549,*
contig_593	2242	15	N	N	1	*	*,593,*
contig_298	2241	6	N	N	1	*	*,298,*
contig_475	2241	19	N	N	1	*	*,475,*
contig_201	2240	24	N	N	1	*	*,201,*
contig_33	2240	30	N	N	1	*	*,33,*
contig_726	2239	18	N	N	1	*	*,726,*
contig_261	2237	13	N	N	1	*	*,261,*
contig_742	2236	5	N	N	1	*	*,742,*
contig_457	2235	13	N	N	1	*	*,457,*
contig_319	2232	10	N	N	1	*	*,319,*
contig_331	2232	9	N	N	1	*	*,331,*
contig_557	2232	17	N	N	1	*	*,557,*
contig_668	2232	15	N	N	1	*	*,668,*
contig_490	2231	4	N	N	1	*	*,490,*
contig_184	2230	17	N	N	1	*	*,184,*
contig_594	2230	12	N	N	1	*	*,594,*
contig_234	2229	13	N	N	1	*	*,234,*
contig_430	2229	9	N	N	1	*	*,430,*
contig_3	2228	15	N	N	1	*	*,3,*
contig_558	2228	19	N	N	1	*	*,558,*
contig_62	2226	39	N	N	3	*	*,62,*
contig_422	2225	13	N	N	1	*	*,422,*
contig_287	2224	22	N	N	1	*	*,287,*
contig_828	2224	18	N	N	1	*	*,828,*
contig_550	2223	6	N	N	1	*	*,550,*
contig_269	2222	39	N	Y	2	*	*,269,*
contig_122	2221	12	N	N	1	*	*,122,*
contig_721	2220	5	N	N	1	*	*,721,*
contig_172	2219	28	N	N	1	*	*,172,*
contig_57	2216	43	N	N	3	*	*,57,*
contig_712	2214	24	N	N	1	*	*,712,*
contig_47	2213	10	N	N	1	*	*,47,*
contig_115	2212	12	N	N	1	*	*,115,*
contig_545	2211	9	N	N	1	*	*,545,*
contig_569	2211	29	N	N	2	*	*,569,*
contig_666	2211	10	N	N	2	*	*,666,*
contig_705	2211	13	N	N	1	*	*,705,*
contig_476	2210	22	N	N	1	*	*,476,*
contig_601	2210	12	N	N	2	*	*,601,*
contig_646	2210	13	N	N	1	*	*,646,*
contig_455	2208	21	N	N	1	*	*,455,*
contig_194	2206	7	N	N	1	*	*,194,*
contig_706	2206	8	N	N	1	*	*,706,*
contig_492	2205	14	N	N	1	*	*,492,*
contig_366	2204	18	N	N	1	*	*,366,*
contig_480	2204	9	N	N	1	*	*,480,*
contig_665	2203	7	N	N	1	*	*,665,*
contig_684	2203	11	N	N	1	*	*,684,*
contig_754	2203	22	N	N	1	*	*,754,*
contig_370	2201	17	N	N	1	*	*,370,*
contig_663	2199	31	N	N	1	*	*,663,*
contig_529	2197	15	N	N	1	*	*,529,*
contig_77	2100	24	N	N	1	*	*,77,*
contig_701	1898	20	N	N	2	*	*,701,*
contig_31	1878	25	N	N	1	*	*,31,*
contig_519	1817	13	N	N	1	*	*,519,*
contig_32	1438	17	N	N	1	*	*,32,*
contig_572	1392	15	N	N	3	*	*,572,*
