[2025-10-20 21:00:24] INFO: CheckM v1.2.4
[2025-10-20 21:00:24] INFO: checkm qa --out_format 5 checkm_out/Vibrio.ms checkm_out
[2025-10-20 21:00:24] INFO: CheckM data: /data/djs217/miniconda3/envs/checkm_env/checkm_data
[2025-10-20 21:00:24] INFO: [CheckM - qa] Tabulating genome statistics.
[2025-10-20 21:00:24] INFO: Calculating AAI between multi-copy marker genes.
[2025-10-20 21:00:24] INFO: Reading HMM info from file.
[2025-10-20 21:00:25] INFO: Parsing HMM hits to marker genes:
Bin Id	Marker Id	Gene Id
11813_EXE_19_2024_M_PBC74148_final	TIGR01254	chromosome00001_92
11813_EXE_19_2024_M_PBC74148_final	TIGR01198	chromosome00001_1394
11813_EXE_19_2024_M_PBC74148_final	TIGR00019	chromosome00001_489
11813_EXE_19_2024_M_PBC74148_final	TIGR00561	plasmid00001_89
11813_EXE_19_2024_M_PBC74148_final	TIGR02722	chromosome00001_696
11813_EXE_19_2024_M_PBC74148_final	TIGR00593	chromosome00001_2847
11813_EXE_19_2024_M_PBC74148_final	TIGR01421	chromosome00001_2811
11813_EXE_19_2024_M_PBC74148_final	TIGR02801	chromosome00001_779
11813_EXE_19_2024_M_PBC74148_final	TIGR00768	plasmid00003_106
11813_EXE_19_2024_M_PBC74148_final	TIGR02667	chromosome00001_1805
11813_EXE_19_2024_M_PBC74148_final	TIGR00238	chromosome00001_2545
11813_EXE_19_2024_M_PBC74148_final	TIGR00644	chromosome00001_273
11813_EXE_19_2024_M_PBC74148_final	TIGR02351	chromosome00001_2694
11813_EXE_19_2024_M_PBC74148_final	TIGR02433	chromosome00001_1995
11813_EXE_19_2024_M_PBC74148_final	TIGR01474	chromosome00001_2628
11813_EXE_19_2024_M_PBC74148_final	TIGR01055	chromosome00001_195
11813_EXE_19_2024_M_PBC74148_final	TIGR01966	chromosome00001_2942
11813_EXE_19_2024_M_PBC74148_final	TIGR00740	chromosome00001_766
11813_EXE_19_2024_M_PBC74148_final	TIGR02203	chromosome00001_709
11813_EXE_19_2024_M_PBC74148_final	TIGR03197	chromosome00001_1889
11813_EXE_19_2024_M_PBC74148_final	TIGR00409	chromosome00001_2032
11813_EXE_19_2024_M_PBC74148_final	TIGR01394	chromosome00001_2860
11813_EXE_19_2024_M_PBC74148_final	TIGR03719	chromosome00001_311
11813_EXE_19_2024_M_PBC74148_final	TIGR01798	chromosome00001_579
11813_EXE_19_2024_M_PBC74148_final	TIGR02041	chromosome00001_2429
11813_EXE_19_2024_M_PBC74148_final	TIGR02135	chromosome00001_336
11813_EXE_19_2024_M_PBC74148_final	TIGR01047	chromosome00001_1658
11813_EXE_19_2024_M_PBC74148_final	TIGR03503	chromosome00001_1985
11813_EXE_19_2024_M_PBC74148_final	TIGR03598	chromosome00001_2848
11813_EXE_19_2024_M_PBC74148_final	TIGR02223	chromosome00001_30
11813_EXE_19_2024_M_PBC74148_final	TIGR00609	chromosome00001_2072
11813_EXE_19_2024_M_PBC74148_final	TIGR03499	chromosome00001_1926
11813_EXE_19_2024_M_PBC74148_final	TIGR02225	chromosome00001_271
11813_EXE_19_2024_M_PBC74148_final	TIGR00547	chromosome00001_844
11813_EXE_19_2024_M_PBC74148_final	TIGR02446	chromosome00001_1901
11813_EXE_19_2024_M_PBC74148_final	TIGR00390	chromosome00001_28
11813_EXE_19_2024_M_PBC74148_final	TIGR00552	plasmid00016_13
11813_EXE_19_2024_M_PBC74148_final	TIGR00553	chromosome00001_1602
11813_EXE_19_2024_M_PBC74148_final	TIGR02213	chromosome00001_706
11813_EXE_19_2024_M_PBC74148_final	TIGR01968	chromosome00001_609
11813_EXE_19_2024_M_PBC74148_final	TIGR01983	chromosome00001_1651
11813_EXE_19_2024_M_PBC74148_final	TIGR01574	chromosome00001_475
11813_EXE_19_2024_M_PBC74148_final	TIGR03902	chromosome00001_657
11813_EXE_19_2024_M_PBC74148_final	TIGR03150	chromosome00001_1762
11813_EXE_19_2024_M_PBC74148_final	TIGR01331	chromosome00001_2882
11813_EXE_19_2024_M_PBC74148_final	TIGR02254	plasmid00007_21
11813_EXE_19_2024_M_PBC74148_final	TIGR00554	chromosome00001_2611
11813_EXE_19_2024_M_PBC74148_final	TIGR01347	chromosome00001_585
11813_EXE_19_2024_M_PBC74148_final	TIGR00185	chromosome00001_2562
11813_EXE_19_2024_M_PBC74148_final	TIGR00121	chromosome00001_2612
11813_EXE_19_2024_M_PBC74148_final	TIGR00445	chromosome00001_218
11813_EXE_19_2024_M_PBC74148_final	TIGR03300	chromosome00001_367
11813_EXE_19_2024_M_PBC74148_final	TIGR00444	chromosome00001_2255
11813_EXE_19_2024_M_PBC74148_final	TIGR00457	chromosome00001_1612
11813_EXE_19_2024_M_PBC74148_final	TIGR01976	chromosome00001_980
11813_EXE_19_2024_M_PBC74148_final	TIGR02796	chromosome00001_778
11813_EXE_19_2024_M_PBC74148_final	TIGR03533	chromosome00001_1895
11813_EXE_19_2024_M_PBC74148_final	TIGR00097	plasmid00003_68
11813_EXE_19_2024_M_PBC74148_final	TIGR03240	chromosome00001_2499
11813_EXE_19_2024_M_PBC74148_final	TIGR00227	chromosome00001_422
11813_EXE_19_2024_M_PBC74148_final	TIGR02966	chromosome00001_329
11813_EXE_19_2024_M_PBC74148_final	TIGR00122	chromosome00001_2612
11813_EXE_19_2024_M_PBC74148_final	TIGR00438	chromosome00001_2158
11813_EXE_19_2024_M_PBC74148_final	TIGR02802	chromosome00001_782
11813_EXE_19_2024_M_PBC74148_final	TIGR00191	chromosome00001_257
11813_EXE_19_2024_M_PBC74148_final	TIGR02178	chromosome00001_1666
11813_EXE_19_2024_M_PBC74148_final	TIGR00160	plasmid00001_282
11813_EXE_19_2024_M_PBC74148_final	TIGR01410	chromosome00001_2842
11813_EXE_19_2024_M_PBC74148_final	TIGR02317	chromosome00001_1331
11813_EXE_19_2024_M_PBC74148_final	TIGR02334	chromosome00001_1328
11813_EXE_19_2024_M_PBC74148_final	TIGR01455	chromosome00001_2155
11813_EXE_19_2024_M_PBC74148_final	TIGR02010	chromosome00001_352
11813_EXE_19_2024_M_PBC74148_final	TIGR01718	chromosome00001_690
11813_EXE_19_2024_M_PBC74148_final	TIGR02823	chromosome00001_2707
11813_EXE_19_2024_M_PBC74148_final	TIGR00014	chromosome00001_1969
11813_EXE_19_2024_M_PBC74148_final	TIGR00434	chromosome00001_2428
11813_EXE_19_2024_M_PBC74148_final	TIGR01081	chromosome00001_90
11813_EXE_19_2024_M_PBC74148_final	TIGR02517	chromosome00001_2871
11813_EXE_19_2024_M_PBC74148_final	TIGR00546	chromosome00001_471
11813_EXE_19_2024_M_PBC74148_final	TIGR01172	chromosome00001_2533
11813_EXE_19_2024_M_PBC74148_final	TIGR02038	chromosome00001_197
11813_EXE_19_2024_M_PBC74148_final	TIGR03821	chromosome00001_2545
11813_EXE_19_2024_M_PBC74148_final	TIGR00201	chromosome00001_2885
11813_EXE_19_2024_M_PBC74148_final	TIGR01311	chromosome00001_2082
11813_EXE_19_2024_M_PBC74148_final	TIGR00638	plasmid00001_82
11813_EXE_19_2024_M_PBC74148_final	TIGR01893	chromosome00001_414
11813_EXE_19_2024_M_PBC74148_final	TIGR00096	chromosome00001_212
11813_EXE_19_2024_M_PBC74148_final	TIGR00436	chromosome00001_2262
11813_EXE_19_2024_M_PBC74148_final	TIGR03303	chromosome00001_2004
11813_EXE_19_2024_M_PBC74148_final	TIGR02071	chromosome00001_2191
11813_EXE_19_2024_M_PBC74148_final	TIGR01063	chromosome00001_1649
11813_EXE_19_2024_M_PBC74148_final	TIGR02451	chromosome00001_2056
11813_EXE_19_2024_M_PBC74148_final	TIGR00170	chromosome00001_119
11813_EXE_19_2024_M_PBC74148_final	TIGR03413	chromosome00001_1989
11813_EXE_19_2024_M_PBC74148_final	TIGR01510	chromosome00001_2953
11813_EXE_19_2024_M_PBC74148_final	TIGR00538	chromosome00001_2853
11813_EXE_19_2024_M_PBC74148_final	TIGR02440	chromosome00001_1900
11813_EXE_19_2024_M_PBC74148_final	TIGR01142	chromosome00001_1024
11813_EXE_19_2024_M_PBC74148_final	TIGR01139	chromosome00001_537
11813_EXE_19_2024_M_PBC74148_final	TIGR00239	chromosome00001_584
11813_EXE_19_2024_M_PBC74148_final	TIGR00595	chromosome00001_32
11813_EXE_19_2024_M_PBC74148_final	TIGR00571	chromosome00001_2448
11813_EXE_19_2024_M_PBC74148_final	TIGR03426	chromosome00001_2399
11813_EXE_19_2024_M_PBC74148_final	TIGR03010	chromosome00001_2481
11813_EXE_19_2024_M_PBC74148_final	TIGR00044	chromosome00001_2304
11813_EXE_19_2024_M_PBC74148_final	TIGR00987	chromosome00001_1021
11813_EXE_19_2024_M_PBC74148_final	TIGR01246	chromosome00001_1959
11813_EXE_19_2024_M_PBC74148_final	TIGR00856	plasmid00016_16
11813_EXE_19_2024_M_PBC74148_final	TIGR01982	chromosome00001_2840
11813_EXE_19_2024_M_PBC74148_final	TIGR00639	chromosome00001_1976
11813_EXE_19_2024_M_PBC74148_final	TIGR01890	chromosome00001_2069
11813_EXE_19_2024_M_PBC74148_final	TIGR00661	chromosome00001_124
11813_EXE_19_2024_M_PBC74148_final	TIGR02072	chromosome00001_853
11813_EXE_19_2024_M_PBC74148_final	TIGR03695	chromosome00001_664
11813_EXE_19_2024_M_PBC74148_final	TIGR01277	chromosome00001_94
11813_EXE_19_2024_M_PBC74148_final	TIGR02018	chromosome00001_1005
11813_EXE_19_2024_M_PBC74148_final	TIGR00370	plasmid00001_126
11813_EXE_19_2024_M_PBC74148_final	TIGR01276	chromosome00001_92
11813_EXE_19_2024_M_PBC74148_final	TIGR01927	chromosome00001_666
11813_EXE_19_2024_M_PBC74148_final	TIGR01245	chromosome00001_1676
11813_EXE_19_2024_M_PBC74148_final	TIGR01939	chromosome00001_2047
11813_EXE_19_2024_M_PBC74148_final	TIGR02795	chromosome00001_783
11813_EXE_19_2024_M_PBC74148_final	TIGR00173	chromosome00001_663
11813_EXE_19_2024_M_PBC74148_final	TIGR00531	chromosome00001_2580
11813_EXE_19_2024_M_PBC74148_final	TIGR03402	chromosome00001_353
11813_EXE_19_2024_M_PBC74148_final	TIGR01350	chromosome00001_2208
11813_EXE_19_2024_M_PBC74148_final	TIGR01083	chromosome00001_1817
11813_EXE_19_2024_M_PBC74148_final	TIGR01713	chromosome00001_2870
11813_EXE_19_2024_M_PBC74148_final	TIGR02037	chromosome00001_198
11813_EXE_19_2024_M_PBC74148_final	TIGR00460	chromosome00001_2769
11813_EXE_19_2024_M_PBC74148_final	TIGR01122	chromosome00001_2752
11813_EXE_19_2024_M_PBC74148_final	TIGR00717	chromosome00001_1740
11813_EXE_19_2024_M_PBC74148_final	TIGR03142	chromosome00001_1907
11813_EXE_19_2024_M_PBC74148_final	TIGR01800	chromosome00001_1330
11813_EXE_19_2024_M_PBC74148_final	TIGR00763	chromosome00001_653
11813_EXE_19_2024_M_PBC74148_final	TIGR02665	chromosome00001_1214
11813_EXE_19_2024_M_PBC74148_final	TIGR02075	chromosome00001_2010
11813_EXE_19_2024_M_PBC74148_final	TIGR03246	chromosome00001_2501
11813_EXE_19_2024_M_PBC74148_final	TIGR01942	chromosome00001_2196
11813_EXE_19_2024_M_PBC74148_final	TIGR01617	chromosome00001_1958
11813_EXE_19_2024_M_PBC74148_final	TIGR02154	chromosome00001_328
11813_EXE_19_2024_M_PBC74148_final	TIGR00713	chromosome00001_2169
11813_EXE_19_2024_M_PBC74148_final	TIGR01189	chromosome00001_1915
11813_EXE_19_2024_M_PBC74148_final	TIGR01772	chromosome00001_101
11813_EXE_19_2024_M_PBC74148_final	TIGR00878	chromosome00001_1975
11813_EXE_19_2024_M_PBC74148_final	TIGR00421	chromosome00001_91
11813_EXE_19_2024_M_PBC74148_final	TIGR01532	chromosome00001_2290
11813_EXE_19_2024_M_PBC74148_final	TIGR01090	chromosome00001_1874
11813_EXE_19_2024_M_PBC74148_final	TIGR01296	chromosome00001_1886
11813_EXE_19_2024_M_PBC74148_final	TIGR00560	chromosome00001_1661
11813_EXE_19_2024_M_PBC74148_final	TIGR02541	chromosome00001_526
11813_EXE_19_2024_M_PBC74148_final	TIGR00751	chromosome00001_27
11813_EXE_19_2024_M_PBC74148_final	TIGR03648	chromosome00001_2570
11813_EXE_19_2024_M_PBC74148_final	TIGR00618	plasmid00001_12
11813_EXE_19_2024_M_PBC74148_final	TIGR01943	chromosome00001_1811
11813_EXE_19_2024_M_PBC74148_final	TIGR03391	chromosome00001_2065
11813_EXE_19_2024_M_PBC74148_final	TIGR02143	chromosome00001_2620
11813_EXE_19_2024_M_PBC74148_final	TIGR01682	chromosome00001_1803
11813_EXE_19_2024_M_PBC74148_final	TIGR03840	chromosome00001_1023
11813_EXE_19_2024_M_PBC74148_final	TIGR01075	chromosome00001_2685
11813_EXE_19_2024_M_PBC74148_final	TIGR00707	chromosome00001_2501
11813_EXE_19_2024_M_PBC74148_final	TIGR03536	chromosome00001_2078
11813_EXE_19_2024_M_PBC74148_final	TIGR02939	chromosome00001_2269
11813_EXE_19_2024_M_PBC74148_final	TIGR00838	chromosome00001_2462
11813_EXE_19_2024_M_PBC74148_final	TIGR01072	chromosome00001_2369
11813_EXE_19_2024_M_PBC74148_final	TIGR01072	chromosome00001_8
11813_EXE_19_2024_M_PBC74148_final	TIGR00539	chromosome00001_2310
11813_EXE_19_2024_M_PBC74148_final	TIGR00928	chromosome00001_865
11813_EXE_19_2024_M_PBC74148_final	TIGR02012	chromosome00001_2242
11813_EXE_19_2024_M_PBC74148_final	TIGR01134	chromosome00001_1879
11813_EXE_19_2024_M_PBC74148_final	TIGR00338	chromosome00001_2126
11813_EXE_19_2024_M_PBC74148_final	TIGR00392	chromosome00001_294
11813_EXE_19_2024_M_PBC74148_final	TIGR00839	chromosome00001_2564
11813_EXE_19_2024_M_PBC74148_final	TIGR03838	chromosome00001_2195
11813_EXE_19_2024_M_PBC74148_final	TIGR00518	chromosome00001_841
11813_EXE_19_2024_M_PBC74148_final	TIGR00225	chromosome00001_1290
11813_EXE_19_2024_M_PBC74148_final	TIGR00499	chromosome00001_275
11813_EXE_19_2024_M_PBC74148_final	TIGR02043	chromosome00001_2590
11813_EXE_19_2024_M_PBC74148_final	TIGR01227	chromosome00001_1003
11813_EXE_19_2024_M_PBC74148_final	TIGR01085	chromosome00001_216
11813_EXE_19_2024_M_PBC74148_final	TIGR00189	chromosome00001_682
11813_EXE_19_2024_M_PBC74148_final	TIGR02191	chromosome00001_2263
11813_EXE_19_2024_M_PBC74148_final	TIGR02208	chromosome00001_2972
11813_EXE_19_2024_M_PBC74148_final	TIGR02141	plasmid00001_81
11813_EXE_19_2024_M_PBC74148_final	TIGR01348	chromosome00001_2209
11813_EXE_19_2024_M_PBC74148_final	TIGR00344	chromosome00001_2240
11813_EXE_19_2024_M_PBC74148_final	TIGR01946	chromosome00001_1814
11813_EXE_19_2024_M_PBC74148_final	TIGR01084	chromosome00001_2314
11813_EXE_19_2024_M_PBC74148_final	TIGR01750	chromosome00001_2001
11813_EXE_19_2024_M_PBC74148_final	TIGR01941	chromosome00001_2045
11813_EXE_19_2024_M_PBC74148_final	TIGR00020	chromosome00001_274
11813_EXE_19_2024_M_PBC74148_final	TIGR00997	chromosome00001_1686
11813_EXE_19_2024_M_PBC74148_final	TIGR02007	chromosome00001_358
11813_EXE_19_2024_M_PBC74148_final	TIGR00064	chromosome00001_2636
11813_EXE_19_2024_M_PBC74148_final	TIGR01499	chromosome00001_1882
11813_EXE_19_2024_M_PBC74148_final	TIGR00054	chromosome00001_2005
11813_EXE_19_2024_M_PBC74148_final	TIGR01693	chromosome00001_2014
11813_EXE_19_2024_M_PBC74148_final	TIGR02970	chromosome00001_580
11813_EXE_19_2024_M_PBC74148_final	TIGR02183	chromosome00001_961
11813_EXE_19_2024_M_PBC74148_final	TIGR02515	chromosome00001_2452
11813_EXE_19_2024_M_PBC74148_final	TIGR01253	chromosome00001_93
11813_EXE_19_2024_M_PBC74148_final	TIGR03723	chromosome00001_172
11813_EXE_19_2024_M_PBC74148_final	TIGR01327	chromosome00001_2282
11813_EXE_19_2024_M_PBC74148_final	TIGR04110	plasmid00033_7
11813_EXE_19_2024_M_PBC74148_final	TIGR02420	chromosome00001_2194
11813_EXE_19_2024_M_PBC74148_final	TIGR02224	chromosome00001_2659
11813_EXE_19_2024_M_PBC74148_final	TIGR01461	chromosome00001_2890
11813_EXE_19_2024_M_PBC74148_final	TIGR01850	chromosome00001_2465
11813_EXE_19_2024_M_PBC74148_final	TIGR00988	chromosome00001_1739
11813_EXE_19_2024_M_PBC74148_final	TIGR01447	chromosome00001_2071
11813_EXE_19_2024_M_PBC74148_final	TIGR01738	chromosome00001_2886
11813_EXE_19_2024_M_PBC74148_final	TIGR02393	chromosome00001_168
11813_EXE_19_2024_M_PBC74148_final	TIGR03594	chromosome00001_368
11813_EXE_19_2024_M_PBC74148_final	TIGR01079	chromosome00001_46
11813_EXE_19_2024_M_PBC74148_final	TIGR01173	chromosome00001_2745
11813_EXE_19_2024_M_PBC74148_final	TIGR01951	chromosome00001_426
11813_EXE_19_2024_M_PBC74148_final	TIGR00050	chromosome00001_351
11813_EXE_19_2024_M_PBC74148_final	TIGR01317	chromosome00001_246
11813_EXE_19_2024_M_PBC74148_final	TIGR01929	chromosome00001_665
11813_EXE_19_2024_M_PBC74148_final	TIGR02432	chromosome00001_1995
11813_EXE_19_2024_M_PBC74148_final	TIGR00235	chromosome00001_1777
11813_EXE_19_2024_M_PBC74148_final	TIGR00705	chromosome00001_1847
11813_EXE_19_2024_M_PBC74148_final	TIGR02437	chromosome00001_2705
11813_EXE_19_2024_M_PBC74148_final	TIGR01933	chromosome00001_2515
11813_EXE_19_2024_M_PBC74148_final	TIGR01933	plasmid00003_23
11813_EXE_19_2024_M_PBC74148_final	TIGR03298	chromosome00001_2284
11813_EXE_19_2024_M_PBC74148_final	TIGR01940	chromosome00001_2046
11813_EXE_19_2024_M_PBC74148_final	TIGR00249	chromosome00001_1897
11813_EXE_19_2024_M_PBC74148_final	TIGR00565	chromosome00001_1674
11813_EXE_19_2024_M_PBC74148_final	TIGR01388	chromosome00001_607
11813_EXE_19_2024_M_PBC74148_final	TIGR02857	chromosome00001_977
11813_EXE_19_2024_M_PBC74148_final	TIGR00260	chromosome00001_258
11813_EXE_19_2024_M_PBC74148_final	TIGR03012	chromosome00001_2482
11813_EXE_19_2024_M_PBC74148_final	TIGR01273	plasmid00003_103
11813_EXE_19_2024_M_PBC74148_final	TIGR02211	chromosome00001_705
11813_EXE_19_2024_M_PBC74148_final	TIGR00200	chromosome00001_1655
11813_EXE_19_2024_M_PBC74148_final	TIGR00922	chromosome00001_2608
11813_EXE_19_2024_M_PBC74148_final	TIGR00742	chromosome00001_2434
11813_EXE_19_2024_M_PBC74148_final	TIGR02721	chromosome00001_697
11813_EXE_19_2024_M_PBC74148_final	TIGR03242	chromosome00001_1036
11813_EXE_19_2024_M_PBC74148_final	TIGR01854	chromosome00001_883
11813_EXE_19_2024_M_PBC74148_final	TIGR01520	chromosome00001_2288
11813_EXE_19_2024_M_PBC74148_final	TIGR00244	chromosome00001_421
11813_EXE_19_2024_M_PBC74148_final	TIGR00048	chromosome00001_362
11813_EXE_19_2024_M_PBC74148_final	TIGR01143	chromosome00001_217
11813_EXE_19_2024_M_PBC74148_final	TIGR02080	chromosome00001_2471
11813_EXE_19_2024_M_PBC74148_final	TIGR00556	chromosome00001_2259
11813_EXE_19_2024_M_PBC74148_final	TIGR00557	chromosome00001_113
11813_EXE_19_2024_M_PBC74148_final	TIGR03725	chromosome00001_602
11813_EXE_19_2024_M_PBC74148_final	TIGR01364	chromosome00001_974
11813_EXE_19_2024_M_PBC74148_final	TIGR02968	chromosome00001_581
11813_EXE_19_2024_M_PBC74148_final	TIGR00154	chromosome00001_486
11813_EXE_19_2024_M_PBC74148_final	TIGR00551	chromosome00001_2270
11813_EXE_19_2024_M_PBC74148_final	TIGR03284	chromosome00001_286
11813_EXE_19_2024_M_PBC74148_final	TIGR02794	chromosome00001_780
11813_EXE_19_2024_M_PBC74148_final	TIGR01892	chromosome00001_2466
11813_EXE_19_2024_M_PBC74148_final	TIGR03596	plasmid00001_249
11813_EXE_19_2024_M_PBC74148_final	TIGR02493	chromosome00001_718
11813_EXE_19_2024_M_PBC74148_final	TIGR01298	chromosome00001_1822
11813_EXE_19_2024_M_PBC74148_final	TIGR02197	chromosome00001_2973
11813_EXE_19_2024_M_PBC74148_final	TIGR01822	plasmid00002_135
11813_EXE_19_2024_M_PBC74148_final	TIGR00759	chromosome00001_2210
11813_EXE_19_2024_M_PBC74148_final	TIGR02199	chromosome00001_189
11813_EXE_19_2024_M_PBC74148_final	TIGR01947	chromosome00001_1815
11813_EXE_19_2024_M_PBC74148_final	TIGR03799	chromosome00001_964
11813_EXE_19_2024_M_PBC74148_final	TIGR01062	chromosome00001_196
11813_EXE_19_2024_M_PBC74148_final	TIGR01932	chromosome00001_2514
11813_EXE_19_2024_M_PBC74148_final	TIGR01932	plasmid00003_24
11813_EXE_19_2024_M_PBC74148_final	TIGR00433	chromosome00001_851
11813_EXE_19_2024_M_PBC74148_final	TIGR02198	chromosome00001_189
11813_EXE_19_2024_M_PBC74148_final	TIGR02195	chromosome00001_2970
11813_EXE_19_2024_M_PBC74148_final	TIGR00624	chromosome00001_915
11813_EXE_19_2024_M_PBC74148_final	TIGR01621	chromosome00001_921
11813_EXE_19_2024_M_PBC74148_final	TIGR01074	chromosome00001_2788
11813_EXE_19_2024_M_PBC74148_final	TIGR02538	chromosome00001_2215
11813_EXE_19_2024_M_PBC74148_final	TIGR03188	chromosome00001_880
11813_EXE_19_2024_M_PBC74148_final	TIGR00503	chromosome00001_2135
11813_EXE_19_2024_M_PBC74148_final	TIGR00656	chromosome00001_2425
11813_EXE_19_2024_M_PBC74148_final	TIGR00446	chromosome00001_1296
11813_EXE_19_2024_M_PBC74148_final	TIGR00502	plasmid00015_8
11813_EXE_19_2024_M_PBC74148_final	TIGR00052	chromosome00001_191
11813_EXE_19_2024_M_PBC74148_final	TIGR02381	chromosome00001_737
11813_EXE_19_2024_M_PBC74148_final	PF01149.19	chromosome00001_2952
11813_EXE_19_2024_M_PBC74148_final	PF06831.9	chromosome00001_2952
11813_EXE_19_2024_M_PBC74148_final	PF13624.1	chromosome00001_655
11813_EXE_19_2024_M_PBC74148_final	PF03550.9	chromosome00001_487
11813_EXE_19_2024_M_PBC74148_final	PF08331.5	chromosome00001_2523
11813_EXE_19_2024_M_PBC74148_final	PF03872.8	chromosome00001_2268
11813_EXE_19_2024_M_PBC74148_final	PF03873.8	chromosome00001_2268
11813_EXE_19_2024_M_PBC74148_final	PF11826.3	plasmid00010_17
11813_EXE_19_2024_M_PBC74148_final	PF00861.17	chromosome00001_51
11813_EXE_19_2024_M_PBC74148_final	PF07831.8	chromosome00001_2130
11813_EXE_19_2024_M_PBC74148_final	PF11734.3	chromosome00001_1995
11813_EXE_19_2024_M_PBC74148_final	PF09179.6	chromosome00001_1995
11813_EXE_19_2024_M_PBC74148_final	PF03255.9	chromosome00001_1996
11813_EXE_19_2024_M_PBC74148_final	PF04356.7	chromosome00001_866
11813_EXE_19_2024_M_PBC74148_final	PF07085.7	chromosome00001_1793
11813_EXE_19_2024_M_PBC74148_final	PF01253.17	plasmid00001_116
11813_EXE_19_2024_M_PBC74148_final	PF00136.16	chromosome00001_1664
11813_EXE_19_2024_M_PBC74148_final	PF03104.14	chromosome00001_1664
11813_EXE_19_2024_M_PBC74148_final	PF02403.17	chromosome00001_846
11813_EXE_19_2024_M_PBC74148_final	PF13726.1	chromosome00001_1823
11813_EXE_19_2024_M_PBC74148_final	PF11398.3	plasmid00001_152
11813_EXE_19_2024_M_PBC74148_final	PF03486.9	chromosome00001_2822
11813_EXE_19_2024_M_PBC74148_final	PF12327.3	chromosome00001_225
11813_EXE_19_2024_M_PBC74148_final	PF00091.20	chromosome00001_225
11813_EXE_19_2024_M_PBC74148_final	PF00488.16	chromosome00001_2244
11813_EXE_19_2024_M_PBC74148_final	PF05192.13	chromosome00001_2244
11813_EXE_19_2024_M_PBC74148_final	PF01624.15	chromosome00001_2244
11813_EXE_19_2024_M_PBC74148_final	PF05188.12	chromosome00001_2244
11813_EXE_19_2024_M_PBC74148_final	PF05190.13	chromosome00001_2244
11813_EXE_19_2024_M_PBC74148_final	PF00673.16	chromosome00001_47
11813_EXE_19_2024_M_PBC74148_final	PF00281.14	chromosome00001_47
11813_EXE_19_2024_M_PBC74148_final	PF01491.11	chromosome00001_2663
11813_EXE_19_2024_M_PBC74148_final	PF00562.23	chromosome00001_2603
11813_EXE_19_2024_M_PBC74148_final	PF04560.15	chromosome00001_2603
11813_EXE_19_2024_M_PBC74148_final	PF04565.11	chromosome00001_2603
11813_EXE_19_2024_M_PBC74148_final	PF04561.9	chromosome00001_2603
11813_EXE_19_2024_M_PBC74148_final	PF10385.4	chromosome00001_2603
11813_EXE_19_2024_M_PBC74148_final	PF06463.8	chromosome00001_1806
11813_EXE_19_2024_M_PBC74148_final	PF09012.5	chromosome00001_594
11813_EXE_19_2024_M_PBC74148_final	PF01509.13	chromosome00001_2149
11813_EXE_19_2024_M_PBC74148_final	PF09157.6	chromosome00001_2149
11813_EXE_19_2024_M_PBC74148_final	PF03658.9	chromosome00001_391
11813_EXE_19_2024_M_PBC74148_final	PF05681.9	chromosome00001_1601
11813_EXE_19_2024_M_PBC74148_final	PF05683.7	chromosome00001_1601
11813_EXE_19_2024_M_PBC74148_final	PF00684.14	chromosome00001_399
11813_EXE_19_2024_M_PBC74148_final	PF12069.3	chromosome00001_2018
11813_EXE_19_2024_M_PBC74148_final	PF02787.14	chromosome00001_233
11813_EXE_19_2024_M_PBC74148_final	PF00889.14	chromosome00001_2011
11813_EXE_19_2024_M_PBC74148_final	PF00627.26	chromosome00001_2011
11813_EXE_19_2024_M_PBC74148_final	PF06293.9	chromosome00001_2959
11813_EXE_19_2024_M_PBC74148_final	PF03749.8	chromosome00001_2193
11813_EXE_19_2024_M_PBC74148_final	PF00290.15	chromosome00001_1679
11813_EXE_19_2024_M_PBC74148_final	PF09115.5	chromosome00001_1758
11813_EXE_19_2024_M_PBC74148_final	PF12170.3	chromosome00001_1873
11813_EXE_19_2024_M_PBC74148_final	PF12169.3	chromosome00001_1873
11813_EXE_19_2024_M_PBC74148_final	PF12168.3	chromosome00001_1873
11813_EXE_19_2024_M_PBC74148_final	PF13386.1	chromosome00001_1249
11813_EXE_19_2024_M_PBC74148_final	PF00762.14	chromosome00001_561
11813_EXE_19_2024_M_PBC74148_final	PF01725.11	chromosome00001_2309
11813_EXE_19_2024_M_PBC74148_final	PF07517.9	chromosome00001_228
11813_EXE_19_2024_M_PBC74148_final	PF07516.8	chromosome00001_228
11813_EXE_19_2024_M_PBC74148_final	PF01043.15	chromosome00001_228
11813_EXE_19_2024_M_PBC74148_final	PF07694.7	chromosome00001_300
11813_EXE_19_2024_M_PBC74148_final	PF04413.11	chromosome00001_2969
11813_EXE_19_2024_M_PBC74148_final	PF13631.1	chromosome00001_204
11813_EXE_19_2024_M_PBC74148_final	PF00032.12	chromosome00001_204
11813_EXE_19_2024_M_PBC74148_final	PF12626.2	chromosome00001_2196
11813_EXE_19_2024_M_PBC74148_final	PF10369.4	chromosome00001_128
11813_EXE_19_2024_M_PBC74148_final	PF08338.6	chromosome00001_548
11813_EXE_19_2024_M_PBC74148_final	PF11944.3	chromosome00001_2015
11813_EXE_19_2024_M_PBC74148_final	PF00042.17	chromosome00001_2510
11813_EXE_19_2024_M_PBC74148_final	PF03476.11	plasmid00016_14
11813_EXE_19_2024_M_PBC74148_final	PF08501.6	chromosome00001_2779
