[2025-10-20 21:00:03] INFO: CheckM v1.2.4
[2025-10-20 21:00:03] INFO: checkm qa --out_format 3 checkm_out/Vibrio.ms checkm_out
[2025-10-20 21:00:03] INFO: CheckM data: /data/djs217/miniconda3/envs/checkm_env/checkm_data
[2025-10-20 21:00:03] INFO: [CheckM - qa] Tabulating genome statistics.
[2025-10-20 21:00:03] INFO: Calculating AAI between multi-copy marker genes.
[2025-10-20 21:00:03] INFO: Reading HMM info from file.
[2025-10-20 21:00:04] INFO: Parsing HMM hits to marker genes:
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id                                            Node Id      Marker lineage     # genomes   # markers   # marker sets    0      1     2    3   4   5+   Completeness   Contamination   Strain heterogeneity  
  11813_EXE_32_2024_G_PBC74148_final                   4          Vibrionaceae          80         922           367         0     920    2    0   0   0       100.00           0.54              85.71          
  11813_EXE_32_2024_G_PBC74148_final                   3          Vibrionales           80         922           367         0     920    2    0   0   0       100.00           0.54              85.71          
  11813_EXE_32_2024_G_PBC74148_final                   2      Gammaproteobacteria      1167        280           178         0     278    2    0   0   0       100.00           1.12              85.71          
  11813_EXE_32_2024_G_PBC74148_final                   1         Proteobacteria        2343        182           119         0     180    2    0   0   0       100.00           1.68              85.71          
  11813_EXE_32_2024_G_PBC74148_final                   0            Bacteria           5449        104            58         0     102    2    0   0   0       100.00           1.72              85.71          
  11813_EXE_33_2024_C_PBC74148_final                   5             Vibrio             70         1084          381         0     1083   1    0   0   0       100.00           0.13               0.00          
  11813_EXE_33_2024_C_PBC74148_final                   4          Vibrionaceae          80         922           367         0     922    0    0   0   0       100.00           0.00               0.00          
  11813_EXE_33_2024_C_PBC74148_final                   3          Vibrionales           80         922           367         0     922    0    0   0   0       100.00           0.00               0.00          
  11813_EXE_33_2024_C_PBC74148_final                   2      Gammaproteobacteria      1167        280           178         0     280    0    0   0   0       100.00           0.00               0.00          
  11813_EXE_33_2024_C_PBC74148_final                   1         Proteobacteria        2343        182           119         0     182    0    0   0   0       100.00           0.00               0.00          
  11813_EXE_33_2024_C_PBC74148_final                   0            Bacteria           5449        104            58         0     104    0    0   0   0       100.00           0.00               0.00          
  11813_EXE_33_2024_E_PBC74148_final                   5             Vibrio             70         1084          381        353    684    46   1   0   0       63.27            3.51              83.67          
  11813_EXE_33_2024_E_PBC74148_final                   4          Vibrionaceae          80         922           367        295    587    39   1   0   0       63.97            3.48              83.67          
  11813_EXE_33_2024_E_PBC74148_final                   3          Vibrionales           80         922           367        295    587    39   1   0   0       63.97            3.48              83.67          
  11813_EXE_33_2024_E_PBC74148_final                   2      Gammaproteobacteria      1167        280           178         70    193    16   1   0   0       72.87            5.19              83.67          
  11813_EXE_33_2024_E_PBC74148_final                   1         Proteobacteria        2343        182           119         49    117    15   1   0   0       68.91            8.04              83.67          
  11813_EXE_33_2024_E_PBC74148_final                   0            Bacteria           5449        104            58         29     65    9    1   0   0       63.79            9.56              83.67          
  11813_EXE_33_2024_F_PBC74148_final                   5             Vibrio             70         1084          381         0     1083   1    0   0   0       100.00           0.13               0.00          
  11813_EXE_33_2024_F_PBC74148_final                   4          Vibrionaceae          80         922           367         0     922    0    0   0   0       100.00           0.00               0.00          
  11813_EXE_33_2024_F_PBC74148_final                   3          Vibrionales           80         922           367         0     922    0    0   0   0       100.00           0.00               0.00          
  11813_EXE_33_2024_F_PBC74148_final                   2      Gammaproteobacteria      1167        280           178         0     280    0    0   0   0       100.00           0.00               0.00          
  11813_EXE_33_2024_F_PBC74148_final                   1         Proteobacteria        2343        182           119         0     182    0    0   0   0       100.00           0.00               0.00          
  11813_EXE_33_2024_F_PBC74148_final                   0            Bacteria           5449        104            58         0     104    0    0   0   0       100.00           0.00               0.00          
  11813_EXE_34_2024_C_PBC74148_final                   5             Vibrio             70         1084          381         0     1079   5    0   0   0       100.00           0.26               0.00          
  11813_EXE_34_2024_C_PBC74148_final                   4          Vibrionaceae          80         922           367         0     918    4    0   0   0       100.00           0.15               0.00          
  11813_EXE_34_2024_C_PBC74148_final                   3          Vibrionales           80         922           367         0     918    4    0   0   0       100.00           0.15               0.00          
  11813_EXE_34_2024_C_PBC74148_final                   2      Gammaproteobacteria      1167        280           178         0     280    0    0   0   0       100.00           0.00               0.00          
  11813_EXE_34_2024_C_PBC74148_final                   1         Proteobacteria        2343        182           119         0     182    0    0   0   0       100.00           0.00               0.00          
  11813_EXE_34_2024_C_PBC74148_final                   0            Bacteria           5449        104            58         0     104    0    0   0   0       100.00           0.00               0.00          
  11813_EXE_34_2024_P_PBC74148_final                   5             Vibrio             70         1084          381         8     1075   1    0   0   0       99.21            0.13               0.00          
  11813_EXE_34_2024_P_PBC74148_final                   4          Vibrionaceae          80         922           367         7     915    0    0   0   0       99.18            0.00               0.00          
  11813_EXE_34_2024_P_PBC74148_final                   3          Vibrionales           80         922           367         7     915    0    0   0   0       99.18            0.00               0.00          
  11813_EXE_34_2024_P_PBC74148_final                   2      Gammaproteobacteria      1167        280           178         0     280    0    0   0   0       100.00           0.00               0.00          
  11813_EXE_34_2024_P_PBC74148_final                   1         Proteobacteria        2343        182           119         0     182    0    0   0   0       100.00           0.00               0.00          
  11813_EXE_34_2024_P_PBC74148_final                   0            Bacteria           5449        104            58         0     104    0    0   0   0       100.00           0.00               0.00          
  11813_EX_23_2024_K_PBC74148_final                    5             Vibrio             70         1084          381         0     1078   6    0   0   0       100.00           0.47               0.00          
  11813_EX_23_2024_K_PBC74148_final                    4          Vibrionaceae          80         922           367         0     919    3    0   0   0       100.00           0.08               0.00          
  11813_EX_23_2024_K_PBC74148_final                    3          Vibrionales           80         922           367         0     919    3    0   0   0       100.00           0.08               0.00          
  11813_EX_23_2024_K_PBC74148_final                    2      Gammaproteobacteria      1167        280           178         0     280    0    0   0   0       100.00           0.00               0.00          
  11813_EX_23_2024_K_PBC74148_final                    1         Proteobacteria        2343        182           119         0     182    0    0   0   0       100.00           0.00               0.00          
  11813_EX_23_2024_K_PBC74148_final                    0            Bacteria           5449        104            58         0     104    0    0   0   0       100.00           0.00               0.00          
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2025-10-20 21:00:13] INFO: { Current stage: 0:00:09.937 || Total: 0:00:09.937 }
