[2025-10-20 21:00:35] INFO: CheckM v1.2.4
[2025-10-20 21:00:35] INFO: checkm qa --out_format 6 checkm_out/Vibrio.ms checkm_out
[2025-10-20 21:00:35] INFO: CheckM data: /data/djs217/miniconda3/envs/checkm_env/checkm_data
[2025-10-20 21:00:35] INFO: [CheckM - qa] Tabulating genome statistics.
[2025-10-20 21:00:35] INFO: Calculating AAI between multi-copy marker genes.
[2025-10-20 21:00:35] INFO: Reading HMM info from file.
[2025-10-20 21:00:36] INFO: Parsing HMM hits to marker genes:
Bin Id	Marker Id	Gene Ids
11813_EXE_33_2024_E_PBC74148_final	PF01509.13	contig00762_1,contig00820_3
11813_EXE_33_2024_E_PBC74148_final	PF09157.6	contig00762_1,contig00820_3
11813_EXE_33_2024_E_PBC74148_final	PF03118.10	contig00028_3,contig00130_6
11813_EXE_33_2024_E_PBC74148_final	PF02646.11	contig00204_2,contig00403_1
11813_EXE_33_2024_E_PBC74148_final	PF02575.11	contig00270_6,contig00728_1
11813_EXE_33_2024_E_PBC74148_final	PF04997.7	contig00689_2,contig00742_1
11813_EXE_33_2024_E_PBC74148_final	PF04998.12	contig00004_3,contig00677_1,contig00742_1
11813_EXE_33_2024_E_PBC74148_final	PF05000.12	contig00677_1,contig00742_1
11813_EXE_33_2024_E_PBC74148_final	PF13793.1	contig00115_16,contig00232_10
11813_EXE_33_2024_E_PBC74148_final	PF00463.16	contig00005_1,contig00721_1
11813_EXE_33_2024_E_PBC74148_final	PF02629.14	contig00267_2,contig00784_4
11813_EXE_33_2024_E_PBC74148_final	PF07497.7	contig00050_1,contig00566_2
11813_EXE_33_2024_E_PBC74148_final	PF07498.7	contig00050_1,contig00566_2
11813_EXE_33_2024_E_PBC74148_final	PF07130.7	contig00317_3,contig00570_1
11813_EXE_33_2024_E_PBC74148_final	PF00828.14	contig00287_6,contig00590_6
11813_EXE_33_2024_E_PBC74148_final	PF00163.14	contig00028_2,contig00590_1
11813_EXE_33_2024_E_PBC74148_final	PF04024.7	contig00012_1,contig00567_2
11813_EXE_33_2024_E_PBC74148_final	PF02347.11	contig00122_3,contig00151_2
11813_EXE_33_2024_E_PBC74148_final	PF00338.17	contig00604_1,contig00794_2
11813_EXE_33_2024_E_PBC74148_final	PF01520.13	contig00130_9,contig00854_3
11813_EXE_33_2024_E_PBC74148_final	PF04445.8	contig00340_2,contig00817_6
11813_EXE_33_2024_E_PBC74148_final	PF12305.3	contig00203_1,contig00361_1
11813_EXE_33_2024_E_PBC74148_final	PF00347.18	contig00287_2,contig00794_18
11813_EXE_33_2024_E_PBC74148_final	PF05697.8	contig00108_2,contig00514_6
11813_EXE_33_2024_E_PBC74148_final	PF03668.10	contig00143_7,contig00544_4
11813_EXE_33_2024_E_PBC74148_final	PF02781.11	contig00402_1,contig00521_1
11813_EXE_33_2024_E_PBC74148_final	PF00479.17	contig00402_1,contig00521_1
11813_EXE_33_2024_E_PBC74148_final	PF11333.3	contig00184_2,contig00571_2
11813_EXE_33_2024_E_PBC74148_final	PF02132.10	contig00270_8,contig00728_2
11813_EXE_33_2024_E_PBC74148_final	PF01250.12	contig00293_2,contig00541_5
11813_EXE_33_2024_E_PBC74148_final	PF10625.4	contig00817_1,contig00840_2
11813_EXE_33_2024_E_PBC74148_final	PF00342.14	contig00439_5,contig00821_1
11813_EXE_33_2024_E_PBC74148_final	PF02557.12	contig00400_2,contig00666_4
11813_EXE_33_2024_E_PBC74148_final	PF01293.15	contig00225_1,contig00733_1
11813_EXE_33_2024_E_PBC74148_final	PF06835.8	contig00140_1,contig00143_1
11813_EXE_33_2024_E_PBC74148_final	PF02096.15	contig00116_10,contig00552_1
11813_EXE_33_2024_F_PBC74148_final	PF13241.1	chromosome00001_1476,chromosome00001_2870
11813_EXE_34_2024_C_PBC74148_final	TIGR01933	chromosome00001_2706,chromosome00001_2819
11813_EXE_34_2024_C_PBC74148_final	TIGR01932	chromosome00001_2705,chromosome00001_2818
11813_EXE_34_2024_C_PBC74148_final	PF03476.11	chromosome00001_2827,plasmid00001_6
11813_EXE_34_2024_C_PBC74148_final	PF02556.9	chromosome00001_2722,plasmid00001_412
11813_EXE_34_2024_C_PBC74148_final	PF12221.3	chromosome00001_2706,chromosome00001_2819
11813_EXE_34_2024_P_PBC74148_final	PF13241.1	chromosome00001_1478,chromosome00001_2875
11813_EX_23_2024_K_PBC74148_final	TIGR01933	contig00001_462,contig00003_477
11813_EX_23_2024_K_PBC74148_final	TIGR01932	contig00001_461,contig00003_478
11813_EX_23_2024_K_PBC74148_final	PF03476.11	contig00001_416,contig00001_469
11813_EX_23_2024_K_PBC74148_final	PF00490.16	contig00001_450,contig00003_130
11813_EX_23_2024_K_PBC74148_final	PF04101.11	contig00002_16,contig00002_204
11813_EX_23_2024_K_PBC74148_final	PF12221.3	contig00001_462,contig00003_477
[2025-10-20 21:00:45] INFO: { Current stage: 0:00:10.232 || Total: 0:00:10.232 }
